id,Title,Content,Categories,Tags
45914,"Print Lab #02","<!-- wp:presto-player/reusable-display {""id"":46160} -->
<div class=""wp-block-presto-player-reusable-display""></div>
<!-- /wp:presto-player/reusable-display -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading""><strong>Key Topics Covered:</strong></h3>
<!-- /wp:heading -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><strong>Paper Selection Approach</strong><br>We covered two ways to approach paper selection—paper-centric vs. image-centric. I prefer the image-centric approach, where the paper is chosen based on the feel and message of the image. It’s all about finding the right match for the mood you want to create.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Dmax and Paper Types</strong><br>Dmax is basically a measure of much the black a paper can reproduce. Matte papers have a lower Dmax and work well for softer, more subtle images, while non-matte papers (like Baryta) have a higher Dmax, giving you deeper blacks and more contrast.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>Matching Paper to Aesthetic Goals</strong><br>Choose paper based on the mood and story you want to tell. This can be challenging because it depends on how clear and effective you are about what you are trying to say with an image, and how effective your composition is. But it's the most rewarding part of photography and printing and the focus of the academy. </li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Please leave your questions, feedback, and comments below! </p>
<!-- /wp:paragraph -->","Print Lab",
45915,"LS 18: Lightroom Creative Workflow","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/h9uxs5m67d?web_component=true&seo=false"" title=""Academy LS 18 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session I share my editing workflow for two images, including my ""composition-first"" approach to editing which for these images centered around the <strong>dramatic light</strong><em> </em>in the images. I covered sharpening tools and masking to selectively sharpen details, adding depth and dimension, especially for prints.<br></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>There were some great questions including why I rarely show my sharpening process in Lightroom. The simple answer is that I think of sharpening as less of a creative adjustment and more of a technical adjustment, so I tend to skip over them when thinking about the bigger picture of telling a story. However, sharpening is definitely important, so I will make an effort to share that regularly in the future! </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Please share your questions, comments and feedback below!</strong></p>
<!-- /wp:paragraph -->",Lightroom,
45940,"LS 19: Lightroom Creative Workflow","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/i4k4ivnvc7?web_component=true&seo=false"" title=""Academy LS 19-Final Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this live session I focused primarily on compositional analysis and editing techniques. I walked through my thought process around developing an ""editing plan"" which lets you become more intentional in your editing decisions and choice of tools in Lightroom. Having a sense of the ""story"" for your image informs everything you do and makes editing more fun in general. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Please share your questions and feedback below!</strong></p>
<!-- /wp:paragraph -->",Lightroom,
45941,"LS 20: Creative Feedback—Live","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/p9c8s77kgq?web_component=true&seo=false"" title=""LS 20-Creative Feedback Live Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->","Creative Feedback",
45964,"LS 18: Lightroom Creative Workflow-Excerpt","<!-- wp:embed {""url"":""https://youtu.be/wwdrOy0fPPY"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/wwdrOy0fPPY
</div></figure>
<!-- /wp:embed -->",Excerpts,
45966,"Print Lab #02—Excerpt","<!-- wp:embed {""url"":""https://youtu.be/HrEEzLrZrrI"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/HrEEzLrZrrI
</div></figure>
<!-- /wp:embed -->",Excerpts,
46013,"Print Lab #03","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/geppkfhq2w?web_component=true&seo=false"" title=""Print Lab #03 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->","Print Lab",
46028,"LS 21: Mastering Composition—Pattern &amp; Rhythm","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/k6s7138ox5?web_component=true&seo=false"" title=""LS21- Mastering Composition-Final Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading""><strong>Academy Session Recap: </strong></h2>
<!-- /wp:heading -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading""><strong>Mastering Composition – Patterns &amp; Rhythm</strong></h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Hey everyone! Here’s a quick recap of our session on using <strong>patterns and rhythm</strong> to strengthen your compositions:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Patterns are any repeating element in your composition with</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Rhythm is how patterns repeat - regular or irregular, smooth vs punctuated - suggests a ""tempo.""</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>We explored how patterns create <strong>structure, unity, and movement</strong>—guiding the viewer’s eye much like rhythm guides a listener in music.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>We talked about <strong>visual tempo</strong>, using repetition and disruption to create a sense of direction and energy in an image.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>I showed how I refined a composition of <strong>grass reflections</strong>, using pattern to simplify and clarify the visual message.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>We discussed how <strong>the world is full of patterns</strong>, and how spotting them—subtle or obvious—can help you create more compelling, story-driven images.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Finally, I encouraged everyone to shoot with curiosity and <strong>trust your creative instincts</strong>—don’t get stuck editing in the field.</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>This is a deep and powerful aspect of composition, so where will be many more conversations about patterns and rhythm in future sessions!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Share your questions and feedback below!</strong></p>
<!-- /wp:paragraph -->",Composition,
46032,"LS 22: Creative Workflow—Patterns &amp; Rhythm","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/87uy96pr9e?web_component=true&seo=false"" title=""LS 22 - Creative Workflow-Patterns &amp; Rhythm Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph {""className"":""""} -->
<p>In this session, I continued our deep dive into the creative use of pattern and rhythm—this time from a post-processing perspective. I demonstrated how I approach editing images in Lightroom where patterns play a central role, and how subtle adjustments in tone, contrast, and color can help clarify or enhance the rhythm of an image. We looked at both <em>explicit patterns</em> (like repeating structures or foliage) and <em>discovered patterns</em> that emerge through intentional framing and composition.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""className"":""""} -->
<p>We also had a meaningful conversation at the end about what makes an element distracting in a photograph—and how that often depends on context and intention. I emphasized that not every visual element is inherently good or bad; it's about whether it supports or detracts from the flow and message of the image.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""className"":""""} -->
<p>One thing I forgot to mention during the session—but want to offer here—is the use of my <strong>LCU framework</strong> as a practical tool for evaluating your images, especially when you’re unsure.<br>Ask yourself:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li><strong>L</strong>ead the viewer – Does the composition guide the eye with intention?</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>C</strong>enter of interest – Is there a clear visual anchor or focal point?</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li><strong>U</strong>nity and harmony – Do all the elements feel cohesive, or is something pulling the viewer away?</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph {""className"":""""} -->
<p>This can bring helpful clarity when you're not sure whether something strengthens or weakens the image. It's a reliable way to check your compositional decisions against your creative intent.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Thanks to everyone who showed up and contributed thoughtful questions—it’s these kinds of discussions that make the Academy such a valuable place to learn and grow creatively.</p>
<!-- /wp:paragraph -->",Lightroom,
46034,"LS 23: Creative Feedback-Live","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/8f0sngfmra?web_component=true&seo=false"" title=""LS 23- CC-Live-00.03.52.932-01.43.23.600 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph {""className"":""""} -->
<p>Thanks to everyone who joined and submitted images for this session! We reviewed 12 images and covered a range of topics—from using tonal contrast to guide the eye, to when it makes sense to protect highlights over shadows, to finding just the right balance between mood and clarity in editing.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""className"":""""} -->
<p>We also talked about:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Creating depth through tonal variation</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Unifying color and light in night images</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Using composition to simplify and strengthen your message</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph {""className"":""""} -->
<p>As always, the LCU framework (Lead, Center, Unity) helped guide our discussions and shape the feedback. It was a great mix of styles, questions, and thoughtful interaction. Looking forward to seeing what you share next time!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->","Creative Feedback",
46040,"Open Studio—Q+A April 2025","<!-- wp:buttons -->
<div class=""wp-block-buttons""><!-- wp:button {""backgroundColor"":""fl-accent""} -->
<div class=""wp-block-button""><a class=""wp-block-button__link has-fl-accent-background-color has-background wp-element-button"" href=""https://zoom.us/rec/share/lzABNXCuuJE8pZRe2NQxDsrBSVL8zru1zjKFZAPgK_5lfnNkg69QXxhCAGaZ5LU.07Arbsxk3QpVQamY?startTime=1744932493000"">Watch Here</a></div>
<!-- /wp:button --></div>
<!-- /wp:buttons -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Another insightful Q+A session where we discussed:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Using brushes and masks in Lightroom and adjusting with the ""Amount"" slider, plus naming your masks for editing efficiency</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Paper talk: Canson Rag Photographique vs Arches 88, the differences and why I recommend Arches 88 all the time.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Installing ICC profiles on Mac OS and Lightroom</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Shooting expansive scenes, focus points, and depth of field settings</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Balancing simplicity vs. complexity: narrow your field, use motifs/patterns, guide the eye through composition—just as in musical phrasing.</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Thanks for all the great questions!</p>
<!-- /wp:paragraph -->","Open Studio-Q+A",
46097,"Print Lab #04","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/7w4xz9g3rc?web_component=true&seo=false"" title=""Print Lab 04-f Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">🖨️ What We Covered:</h2>
<!-- /wp:heading -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading""><strong>Canon PRO-1100 </strong>Overview</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>A brief comparison between the PRO-1000 and the newer PRO-1100, with real print examples showing the subtle yet important differences in black density and paper handling. You can read my full review of the Pro-1100 here: </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Resolution Workflow in Lightroom</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Why and when to:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Set output resolution manually (300 for Canon, 360 for Epson)</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Double the printer’s native resolution (to 600/720) to avoid discarding detail</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Let Lightroom handle interpolation rather than the printer driver</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Super Resolution in Lightroom</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>How to use Lightroom’s Enhance &gt; Super Resolution to upscale lower-resolution files when native resolution drops below 180 PPI for your print size.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Color Spaces and Gamut Explained</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We used ColorThink Pro to visualize:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>LAB and CIE color space structure</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>ProPhoto RGB vs. sRGB vs. specific paper profiles</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>How and why colors are compressed from your image to paper</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Soft-Proofing Rendering Intents: Perceptual vs. Relative</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We examined how Lightroom compresses out-of-gamut colors and when to choose each intent:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Perceptual tends to preserve overall tone relationships</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Relative can retain accuracy but sometimes loses depth or contrast</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>How to soft proof effectively in Lightroom using side-by-side comparison:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Create a virtual copy for each paper</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Use clarity selectively for matte papers</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Installing Custom Media Types on Canon Printers</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We walked through how to:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Enable easy and accurate paper selection when printing from Lightroom</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Download and install AM1X files from Canson Infinity</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Use Canon’s Media Configuration Tool to add papers directly into the printer driver</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Resources</h2>
<!-- /wp:heading -->

<!-- wp:image {""id"":46127,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://creativepathworkshops.com/wp-content/uploads/2025/05/Resolution-Workflow-in-Lightroom-Classic-1024x594.png"" alt="""" class=""wp-image-46127""/></figure>
<!-- /wp:image -->

<!-- wp:memberpress/memberpress-download {""download"":""46128"",""isList"":false} /-->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">PS - Evaluation Image Discrepancy</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>During the live session I showed some test prints on my viewing station comparing the two printers where you could see a big difference in colors between the two prints. Here's an image that is much truer to what they actually look like. I think the discrepancy was caused by some light that was bouncing around my studio and affecting the video camera rendering. I'm working on a solution for the future. </p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":46130,""sizeSlug"":""full"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-full""><img src=""https://creativepathworkshops.com/wp-content/uploads/2025/05/IMG_2955.jpeg"" alt="""" class=""wp-image-46130""/></figure>
<!-- /wp:image -->","Print Lab",
46115,"LS 24: Mastering Composition—Movement &amp; Variation","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/yxhw3yv3ek?web_component=true&seo=false"" title=""LS24 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session, we explored how variation and movement give a photograph its energy, flow, and emotional impact. Through a close look at classic images by master photographers—from Bresson and Weston to Cunningham and Adams—we examined how elements like line, tone, pattern, and form guide the viewer’s eye and shape the visual experience.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Thank you to everyone who participated live and shared their perspective on how each image resonated (or didn’t), and where their attention naturally gravitated. This wasn’t about finding a “right” answer, but about understanding how we all experience an image differently—and how that diversity of perception can sharpen our creative instincts.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Whether you attended or plan to watch the replay, I encourage you to pay attention not just to <em>what</em> you see, but <em>how</em> you see. That awareness is a powerful tool for building confidence and expressing your vision with greater clarity. And that’s the real value of studying so many different approaches—each one expands your capacity to see.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Please share any questions or feedback below!</p>
<!-- /wp:paragraph -->",Composition,
46117,"LS 25: Creative Feedback—Live","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/s9m11og0km?web_component=true&seo=false"" title=""LS25 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session, we reviewed a diverse set of member-submitted images and explored how compositional choices shape visual impact and emotional clarity. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>As always, the goal wasn’t to arrive at a “perfect” image—but to better understand <em>why</em> certain decisions work (or don’t), and how intention can guide your creative process more confidently. Thank you to everyone who submitted work and engaged with the discussion—your openness makes these sessions so valuable for all of us. 😊</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Whether you joined live or are watching the replay, I encourage you to reflect on how the feedback applies to your own work. Even a single idea or shift in awareness can deepen your growth as a visual artist.</p>
<!-- /wp:paragraph -->","Creative Feedback",
46119,"LS 26: Creative Editing—Dynamics","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/mud8aexnmi?web_component=true&seo=false"" title=""LS 26 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session, I shared two recent images I made while visiting Acadia—both captured on my iPhone 15Pro. While my gear was limited, the creative opportunities weren’t. We talked about how working within constraints can actually sharpen your vision, and how thoughtful editing can elevate an image when you focus on what <em>really matters.</em></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We explored how to evoke a film-like look and also how to remain flexible in terms of compositional decisions. From there, we moved into a broader conversation about how editing shapes the emotional feel of a photo through tone, movement, and balance.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>It’s not about fixing what’s wrong—it’s about amplifying what’s meaningful. Even small decisions in Lightroom can completely change the way an image flows and feels.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Editing Highlights from the Session:</strong></p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Using the Tone Curve to create a soft, film-inspired look</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Local adjustments to control where the eye moves (and where it doesn’t)</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Letting “tension and release” guide contrast and light placement</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Trusting simplicity—knowing when <em>not</em> to add more</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Reflection Prompt:</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Is there an image you’ve overlooked because it felt too “ordinary” at first? What happens if you revisit it with the goal of drawing out its hidden potential—not with fancy tools, but with clear intention?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Please leave your feedback and questions below! </p>
<!-- /wp:paragraph -->",Lightroom,
46121,"Print Lab #05","<!-- wp:html -->
<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/bhx90mldoe?web_component=true&seo=false"" title=""Print Lab05 Video"" allow=""autoplay; fullscreen"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%""></iframe></div></div>
<script src=""https://fast.wistia.net/player.js"" async></script>
<!-- /wp:html -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Summary</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>In this session, we explored how to export your images for printing with a commercial print lab. I can't speak for others, but I can highly recommend <a href=""http://whcc.com"">http://whcc.com</a> who I've used many times and will also provide you with test prints for approval before committing to a larger print(s).</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We also talked about how to setup your printer and images to print custom notecards. I love and use <strong>Moab Artist Cards</strong> - <a href=""https://www.moabpaper.com/artist-cards"">https://www.moabpaper.com/artist-cards</a>. Members also mention having good results with <strong>Red River Paper.</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Key Takeaways:</strong></p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul class=""wp-block-list""><!-- wp:list-item -->
<li>Only use a third-party lab that others recommend or that provides test prints for approval.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>When preparing files for external printing, export in the Adobe98 color space.</li>
<!-- /wp:list-item -->

<!-- wp:list-item -->
<li>Check the native resolution of your file at the size you want to print to be sure it's large enough, and if not, use the Super Resolution feature (now found in the Detail panel) to upsize the file.</li>
<!-- /wp:list-item --></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Thanks again to everyone who showed up, asked great questions, and shared their experiences. These sessions are as much about process as they are about results.</p>
<!-- /wp:paragraph -->","Print Lab",
